skill_count,has_projects,has_internship,has_education,has_certifications,action_verb_count,quantified,experience_years,word_count_norm,shortlisted,job_role,salary_band,company_type
1,1,0,1,1,10,0,0.6,0.745,0,Data Analyst,5-8 LPA,Product-Based Company
16,1,0,1,1,8,1,2.3,0.338,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
2,1,0,1,0,2,0,2.8,0.713,0,Data Analyst,5-8 LPA,Government / PSU
18,1,1,1,1,7,1,3.4,0.85,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
3,1,1,1,0,0,0,3.0,0.27,1,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
2,1,1,1,1,2,1,2.2,0.508,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
10,0,1,1,1,4,1,2.5,0.48,1,Backend Developer,12-20 LPA,Product-Based Company
17,1,1,1,0,9,0,1.9,0.438,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
5,0,1,1,0,2,0,0.3,0.105,0,Full Stack Developer,5-8 LPA,Government / PSU
11,0,1,1,0,10,1,0.9,0.743,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
1,1,0,1,1,9,1,1.5,0.885,1,Data Analyst,8-12 LPA,Service-Based Company
3,1,0,1,0,9,0,3.2,0.701,1,Backend Developer,8-12 LPA,Service-Based Company
11,1,1,1,1,11,1,2.7,0.584,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
8,1,0,1,0,2,1,0.0,0.179,1,Full Stack Developer,5-8 LPA,Service-Based Company
5,1,1,1,0,8,1,1.0,0.502,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
12,1,1,1,1,3,1,3.8,0.384,1,Frontend Developer,12-20 LPA,Product-Based Company
5,1,1,1,1,10,0,3.6,0.767,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
15,1,0,1,1,3,0,0.7,0.865,1,Full Stack Developer,8-12 LPA,Service-Based Company
7,1,1,0,0,1,1,3.7,0.614,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
9,1,1,1,1,4,1,3.9,0.131,1,Frontend Developer,12-20 LPA,Product-Based Company
16,1,1,1,1,10,1,3.2,0.139,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
5,1,0,1,0,1,0,2.5,0.163,0,Frontend Developer,5-8 LPA,Service-Based Company
18,1,1,1,1,5,1,3.4,0.424,1,Frontend Developer,12-20 LPA,Product-Based Company
12,1,1,1,1,10,0,0.8,0.879,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
17,0,0,1,0,9,0,2.0,0.277,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
1,1,1,1,1,11,0,3.7,0.19,1,Full Stack Developer,12-20 LPA,Mid-Size Tech / Startup
3,0,0,1,1,0,1,3.2,0.322,1,Data Analyst,5-8 LPA,Service-Based Company
10,1,1,1,0,12,1,1.2,0.488,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
10,0,0,1,0,3,0,0.8,0.402,0,Full Stack Developer,3-5 LPA,Government / PSU
12,1,0,1,0,10,1,0.7,0.699,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
13,0,1,1,0,10,1,3.2,0.312,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
18,1,1,1,1,4,0,1.0,0.218,1,Frontend Developer,8-12 LPA,Product-Based Company
6,1,1,1,1,10,1,0.1,0.818,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
1,0,1,1,1,2,1,1.2,0.578,0,Data Analyst,5-8 LPA,Service-Based Company
15,1,1,1,0,6,1,1.0,0.84,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
13,1,1,1,1,8,0,1.7,0.375,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
13,1,0,1,0,9,1,3.8,0.303,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
5,0,0,1,1,4,1,0.6,0.454,0,Backend Developer,5-8 LPA,Government / PSU
6,1,1,1,0,4,0,0.9,0.308,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
18,1,1,1,0,7,1,1.6,0.317,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
16,1,1,1,1,1,0,1.3,0.236,1,Backend Developer,8-12 LPA,Product-Based Company
14,1,1,1,1,9,0,3.5,0.282,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
8,1,0,1,1,12,0,0.3,0.335,1,Full Stack Developer,8-12 LPA,Service-Based Company
10,1,0,1,0,4,0,2.7,0.592,1,Full Stack Developer,8-12 LPA,Service-Based Company
9,1,1,1,1,1,1,0.3,0.802,1,Backend Developer,8-12 LPA,Product-Based Company
1,0,0,1,1,0,1,3.8,0.511,1,Backend Developer,5-8 LPA,Service-Based Company
2,1,0,1,1,12,1,2.0,0.899,1,Backend Developer,8-12 LPA,Service-Based Company
4,1,1,1,0,10,0,0.0,0.824,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
7,1,1,1,0,7,0,0.5,0.601,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
9,1,1,1,0,4,0,1.4,0.117,1,Backend Developer,8-12 LPA,Product-Based Company
11,1,0,1,1,8,1,1.0,0.186,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
5,1,1,1,1,11,1,3.7,0.85,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
2,0,1,1,1,10,1,0.4,0.624,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
14,1,0,1,1,11,1,3.3,0.543,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
4,1,1,1,1,8,1,1.0,0.15,1,Cybersecurity Engineer,8-12 LPA,Mid-Size Tech / Startup
9,1,1,1,1,9,0,0.7,0.391,1,Backend Developer,8-12 LPA,Product-Based Company
1,1,0,1,0,4,1,3.2,0.75,1,Data Analyst,8-12 LPA,Service-Based Company
11,1,1,1,1,7,1,2.5,0.436,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
18,1,1,0,0,5,1,0.6,0.86,1,Full Stack Developer,8-12 LPA,Product-Based Company
13,1,0,1,1,10,1,3.9,0.185,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
7,1,1,1,1,7,1,0.1,0.739,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
14,1,1,1,0,11,1,0.9,0.65,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
5,1,1,1,0,3,1,2.3,0.282,1,Cybersecurity Engineer,8-12 LPA,Mid-Size Tech / Startup
18,1,1,1,1,5,1,2.5,0.78,1,Frontend Developer,12-20 LPA,Product-Based Company
11,1,1,1,0,12,1,3.3,0.56,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
13,1,1,1,1,2,1,0.4,0.694,1,Frontend Developer,8-12 LPA,Product-Based Company
14,1,1,1,1,2,1,2.0,0.182,1,Full Stack Developer,12-20 LPA,Product-Based Company
11,1,0,1,1,5,0,2.4,0.769,1,Backend Developer,8-12 LPA,Service-Based Company
18,1,0,1,1,11,1,0.7,0.829,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
10,0,0,1,1,10,1,4.0,0.281,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
15,1,0,1,0,2,0,2.9,0.171,1,Frontend Developer,8-12 LPA,Service-Based Company
14,1,1,1,0,6,1,3.5,0.65,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
4,1,1,1,1,7,1,2.9,0.399,1,Machine Learning Engineer,12-20 LPA,Mid-Size Tech / Startup
12,1,1,1,0,12,0,0.6,0.368,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
4,1,1,1,0,3,1,0.8,0.199,1,Embedded Systems Engineer,8-12 LPA,Mid-Size Tech / Startup
16,1,1,1,1,5,1,2.8,0.681,1,Backend Developer,12-20 LPA,Product-Based Company
2,1,0,1,0,5,1,2.9,0.414,1,Backend Developer,8-12 LPA,Service-Based Company
16,1,1,1,1,2,0,1.2,0.493,1,Backend Developer,8-12 LPA,Product-Based Company
8,0,0,1,1,4,0,2.0,0.629,1,Full Stack Developer,5-8 LPA,Service-Based Company
12,1,1,1,1,6,1,1.9,0.273,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
17,1,1,1,1,1,0,1.2,0.329,1,Frontend Developer,8-12 LPA,Product-Based Company
4,1,1,1,1,0,1,3.4,0.636,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
7,1,0,1,1,8,0,2.2,0.647,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
3,1,0,1,0,4,1,0.7,0.766,1,Data Analyst,5-8 LPA,Service-Based Company
8,1,1,0,1,8,0,3.0,0.85,1,Full Stack Developer,12-20 LPA,Mid-Size Tech / Startup
17,1,0,1,1,7,1,2.1,0.9,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
2,1,1,1,0,1,1,0.4,0.703,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
14,1,0,1,1,3,1,2.5,0.873,1,Backend Developer,12-20 LPA,Service-Based Company
1,1,1,1,1,5,1,2.1,0.76,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
11,1,1,1,0,12,1,2.0,0.426,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
17,1,0,1,0,4,0,3.4,0.45,1,Full Stack Developer,12-20 LPA,Service-Based Company
7,1,1,1,1,5,1,1.9,0.801,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
10,1,0,1,0,3,1,3.1,0.261,1,Frontend Developer,8-12 LPA,Service-Based Company
16,1,1,1,0,4,1,3.4,0.41,1,Backend Developer,12-20 LPA,Product-Based Company
5,1,1,1,0,4,1,1.6,0.527,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
14,1,1,1,1,0,1,0.8,0.777,1,Frontend Developer,8-12 LPA,Product-Based Company
9,1,1,1,1,5,1,3.0,0.32,1,Backend Developer,12-20 LPA,Product-Based Company
4,0,0,1,1,9,1,3.9,0.147,1,Cybersecurity Engineer,8-12 LPA,Service-Based Company
16,1,1,1,0,0,1,1.1,0.478,1,Backend Developer,8-12 LPA,Product-Based Company
5,1,0,1,1,2,1,2.4,0.687,1,Data Analyst,8-12 LPA,Service-Based Company
18,0,0,1,1,4,1,3.3,0.806,1,Full Stack Developer,12-20 LPA,Service-Based Company
11,1,1,1,1,3,0,1.9,0.571,1,Backend Developer,8-12 LPA,Product-Based Company
11,0,1,1,1,0,0,2.6,0.537,1,Full Stack Developer,8-12 LPA,Product-Based Company
17,0,1,1,1,0,1,3.5,0.434,1,Frontend Developer,12-20 LPA,Product-Based Company
16,1,0,1,0,1,1,3.1,0.644,1,Full Stack Developer,12-20 LPA,Service-Based Company
15,1,1,1,1,6,1,1.9,0.856,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
5,1,0,1,0,8,1,3.0,0.542,1,Backend Developer,8-12 LPA,Service-Based Company
1,1,1,0,0,2,0,0.9,0.79,0,Backend Developer,5-8 LPA,Government / PSU
7,1,1,1,1,9,0,3.1,0.311,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
18,1,1,1,1,1,0,1.3,0.335,1,Frontend Developer,8-12 LPA,Product-Based Company
7,1,0,1,0,3,1,0.1,0.55,0,Data Analyst,5-8 LPA,Government / PSU
7,1,1,1,0,6,1,0.5,0.279,1,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
6,1,0,1,1,11,1,1.7,0.315,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
12,1,1,1,0,6,1,1.6,0.202,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
12,1,0,1,1,10,0,4.0,0.186,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
16,0,1,1,1,0,0,1.0,0.678,1,Full Stack Developer,8-12 LPA,Product-Based Company
5,1,0,1,0,9,1,3.5,0.776,1,Data Analyst,8-12 LPA,Service-Based Company
14,0,1,1,1,12,1,1.5,0.212,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
6,0,0,1,0,4,1,0.1,0.126,0,Machine Learning Engineer,3-5 LPA,Product-Based Company
14,0,1,1,1,2,0,1.4,0.328,1,Full Stack Developer,8-12 LPA,Product-Based Company
14,1,0,1,1,8,1,3.4,0.752,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
9,0,1,1,1,11,0,2.0,0.684,1,Full Stack Developer,8-12 LPA,Product-Based Company
5,1,0,1,0,1,1,2.9,0.389,1,Data Analyst,8-12 LPA,Service-Based Company
9,0,1,1,1,10,1,2.1,0.373,1,Full Stack Developer,12-20 LPA,Product-Based Company
11,1,1,1,1,0,1,3.2,0.747,1,Full Stack Developer,12-20 LPA,Product-Based Company
1,0,0,1,0,5,0,1.9,0.452,0,Data Analyst,3-5 LPA,Government / PSU
15,1,1,1,0,11,0,3.1,0.445,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
9,1,1,1,1,1,1,1.4,0.631,1,Backend Developer,8-12 LPA,Product-Based Company
3,1,1,0,1,1,0,1.8,0.213,0,DevOps / Cloud Engineer,5-8 LPA,Mid-Size Tech / Startup
10,1,1,1,1,8,0,3.3,0.623,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
7,0,1,1,0,11,0,2.4,0.255,1,Machine Learning Engineer,8-12 LPA,Mid-Size Tech / Startup
18,1,0,1,1,5,0,2.7,0.75,1,Frontend Developer,12-20 LPA,Service-Based Company
8,1,1,1,1,9,1,0.8,0.15,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
13,1,1,1,1,2,1,1.2,0.176,1,Backend Developer,8-12 LPA,Product-Based Company
18,1,0,1,1,1,0,1.6,0.247,1,Full Stack Developer,8-12 LPA,Service-Based Company
13,1,1,1,0,5,0,3.9,0.382,1,Full Stack Developer,12-20 LPA,Product-Based Company
13,0,1,1,0,7,0,1.1,0.435,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
10,1,1,1,0,7,0,0.5,0.86,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
15,0,1,1,1,4,1,0.2,0.361,1,Frontend Developer,8-12 LPA,Product-Based Company
6,1,1,1,1,3,1,0.4,0.849,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
12,1,1,1,1,6,1,2.6,0.888,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
9,1,1,1,1,4,1,0.3,0.203,1,Frontend Developer,8-12 LPA,Product-Based Company
16,1,1,1,1,1,1,3.3,0.599,1,Backend Developer,12-20 LPA,Product-Based Company
17,1,1,0,0,12,1,0.4,0.197,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
4,1,0,1,1,9,1,1.6,0.862,1,Backend Developer,8-12 LPA,Service-Based Company
15,1,1,1,1,10,1,1.7,0.126,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
7,1,0,1,0,6,1,2.9,0.359,1,Frontend Developer,8-12 LPA,Service-Based Company
8,1,1,1,1,10,0,3.2,0.314,1,Frontend Developer,12-20 LPA,Mid-Size Tech / Startup
18,1,1,1,1,2,1,3.4,0.441,1,Full Stack Developer,12-20 LPA,Product-Based Company
11,1,0,1,1,5,1,2.6,0.874,1,Backend Developer,12-20 LPA,Service-Based Company
7,1,1,1,1,5,1,3.8,0.43,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
10,1,1,1,1,8,0,2.5,0.177,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
7,0,1,1,1,4,0,1.4,0.462,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
4,1,1,1,1,9,1,0.3,0.33,1,Embedded Systems Engineer,8-12 LPA,Mid-Size Tech / Startup
2,1,0,1,0,3,1,3.9,0.351,1,Data Analyst,8-12 LPA,Service-Based Company
5,0,0,0,1,7,1,2.2,0.681,1,Data Analyst,5-8 LPA,Service-Based Company
14,0,1,1,1,6,1,2.8,0.472,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
12,1,1,1,1,1,1,0.5,0.819,1,Full Stack Developer,8-12 LPA,Product-Based Company
18,1,0,1,1,11,1,1.3,0.718,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
18,1,0,1,1,7,1,2.0,0.546,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
3,1,0,1,1,0,1,1.9,0.823,1,Data Analyst,5-8 LPA,Service-Based Company
9,1,1,1,1,7,1,3.1,0.236,1,Backend Developer,12-20 LPA,Product-Based Company
7,1,0,1,0,3,1,3.5,0.516,1,Backend Developer,8-12 LPA,Service-Based Company
1,1,0,1,1,12,1,2.5,0.642,1,Backend Developer,8-12 LPA,Service-Based Company
6,1,0,1,1,2,1,0.1,0.606,1,DevOps / Cloud Engineer,5-8 LPA,Service-Based Company
4,1,1,1,0,6,0,1.9,0.451,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
4,1,0,1,0,1,0,1.6,0.332,1,Full Stack Developer,5-8 LPA,Service-Based Company
11,1,0,1,1,0,1,0.2,0.482,1,Full Stack Developer,8-12 LPA,Service-Based Company
6,0,1,0,0,4,0,3.6,0.676,1,Data Analyst,5-8 LPA,Mid-Size Tech / Startup
7,1,1,1,1,1,1,3.7,0.714,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
12,1,1,1,1,2,1,3.3,0.555,1,Frontend Developer,12-20 LPA,Product-Based Company
4,1,0,1,0,2,1,0.7,0.202,1,Embedded Systems Engineer,5-8 LPA,Service-Based Company
7,1,1,1,1,10,1,1.6,0.558,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
3,1,1,1,1,3,1,0.2,0.16,1,Embedded Systems Engineer,8-12 LPA,Mid-Size Tech / Startup
4,1,0,1,1,9,1,2.1,0.503,1,Backend Developer,8-12 LPA,Service-Based Company
11,0,1,1,1,6,1,0.3,0.124,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
16,0,1,1,0,12,1,3.1,0.815,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
7,1,0,1,1,8,0,1.3,0.149,1,DevOps / Cloud Engineer,8-12 LPA,Service-Based Company
18,0,1,1,0,8,0,3.3,0.544,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
6,1,1,0,0,7,1,3.6,0.829,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
3,1,1,1,1,0,1,0.8,0.805,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
11,1,1,1,0,6,0,0.6,0.352,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
9,1,1,1,1,10,0,3.8,0.769,1,Frontend Developer,12-20 LPA,Product-Based Company
1,1,1,1,1,12,1,2.4,0.741,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
2,1,1,1,0,10,0,0.6,0.6,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
9,1,1,1,0,4,0,2.3,0.211,1,Full Stack Developer,8-12 LPA,Product-Based Company
13,1,1,1,1,7,0,2.1,0.136,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
8,0,1,1,1,1,0,2.5,0.548,1,Frontend Developer,8-12 LPA,Mid-Size Tech / Startup
5,1,1,1,1,3,1,2.9,0.144,1,Frontend Developer,12-20 LPA,Mid-Size Tech / Startup
9,1,1,1,1,6,0,3.8,0.617,1,Full Stack Developer,12-20 LPA,Product-Based Company
8,0,0,1,0,7,0,1.0,0.641,0,Frontend Developer,5-8 LPA,Mid-Size Tech / Startup
2,0,0,1,0,11,0,3.7,0.479,0,Data Analyst,5-8 LPA,Product-Based Company
4,1,0,0,0,6,1,0.5,0.329,0,Full Stack Developer,5-8 LPA,Service-Based Company
16,1,1,1,1,7,1,1.0,0.602,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
9,1,1,1,1,2,1,3.5,0.329,1,Full Stack Developer,12-20 LPA,Product-Based Company
13,1,1,1,0,12,0,0.2,0.52,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
18,1,1,1,1,3,1,1.7,0.527,1,Backend Developer,8-12 LPA,Product-Based Company
15,1,0,1,1,3,0,2.9,0.682,1,Full Stack Developer,12-20 LPA,Service-Based Company
12,1,1,1,0,10,0,1.6,0.581,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
10,1,1,1,0,3,0,2.2,0.26,1,Frontend Developer,8-12 LPA,Product-Based Company
13,1,1,1,0,3,0,2.7,0.379,1,Full Stack Developer,12-20 LPA,Product-Based Company
13,1,1,1,0,3,1,0.5,0.598,1,Backend Developer,8-12 LPA,Product-Based Company
17,1,1,1,1,1,0,3.7,0.154,1,Backend Developer,12-20 LPA,Product-Based Company
7,1,1,1,0,9,1,2.3,0.557,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
11,1,0,1,1,2,0,0.5,0.733,1,Frontend Developer,8-12 LPA,Service-Based Company
16,1,0,1,0,1,1,0.6,0.555,1,Full Stack Developer,8-12 LPA,Service-Based Company
2,0,1,1,0,0,1,4.0,0.471,0,Data Analyst,8-12 LPA,Government / PSU
1,1,1,1,1,1,1,0.3,0.238,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
13,1,0,1,1,3,1,1.3,0.828,1,Backend Developer,8-12 LPA,Service-Based Company
16,0,1,1,0,4,0,1.1,0.632,1,Full Stack Developer,8-12 LPA,Product-Based Company
16,1,0,1,1,4,1,1.7,0.141,1,Frontend Developer,8-12 LPA,Service-Based Company
15,1,0,0,1,9,0,2.3,0.409,0,Machine Learning Engineer,8-12 LPA,Government / PSU
7,1,1,0,1,11,0,1.5,0.624,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
14,1,0,1,0,3,1,1.1,0.56,1,Frontend Developer,8-12 LPA,Service-Based Company
3,1,1,1,1,0,1,3.2,0.209,1,Full Stack Developer,12-20 LPA,Mid-Size Tech / Startup
5,1,0,1,0,11,0,3.2,0.732,1,Data Analyst,8-12 LPA,Service-Based Company
5,1,1,1,1,5,1,0.4,0.224,1,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
6,0,1,0,1,3,0,2.9,0.496,1,DevOps / Cloud Engineer,5-8 LPA,Mid-Size Tech / Startup
11,1,0,1,1,7,1,0.7,0.394,1,Machine Learning Engineer,8-12 LPA,Service-Based Company
2,1,1,1,1,4,0,2.2,0.293,1,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
3,0,1,1,0,6,1,2.4,0.715,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
14,1,0,1,0,10,0,3.0,0.166,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
2,0,0,1,1,6,0,3.1,0.833,1,Data Analyst,5-8 LPA,Service-Based Company
11,1,1,1,1,10,1,2.3,0.844,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
11,1,1,1,1,12,1,2.2,0.862,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
2,1,1,1,0,12,1,3.9,0.574,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
15,0,1,1,1,2,1,1.5,0.747,1,Backend Developer,8-12 LPA,Product-Based Company
6,0,1,1,0,7,0,1.3,0.122,0,Embedded Systems Engineer,5-8 LPA,Government / PSU
6,1,1,1,0,7,1,2.0,0.545,1,Data Analyst,12-20 LPA,Mid-Size Tech / Startup
12,1,0,1,1,4,0,2.1,0.606,1,Full Stack Developer,8-12 LPA,Service-Based Company
14,1,1,1,0,4,1,1.7,0.224,1,Backend Developer,8-12 LPA,Product-Based Company
12,1,1,1,1,1,0,1.5,0.352,1,Full Stack Developer,8-12 LPA,Product-Based Company
11,1,1,1,1,7,1,2.2,0.691,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
5,1,1,1,1,11,1,0.9,0.355,1,Embedded Systems Engineer,8-12 LPA,Mid-Size Tech / Startup
16,1,0,1,0,2,1,0.3,0.602,1,Frontend Developer,8-12 LPA,Service-Based Company
9,0,1,1,1,11,0,3.4,0.16,1,Backend Developer,12-20 LPA,Product-Based Company
8,1,0,1,1,8,0,1.1,0.427,1,Frontend Developer,8-12 LPA,Service-Based Company
7,1,1,1,1,1,0,0.2,0.299,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
17,1,0,1,0,0,0,0.8,0.403,1,Backend Developer,8-12 LPA,Service-Based Company
3,1,1,1,0,6,1,2.4,0.876,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
4,1,1,1,1,4,0,0.5,0.117,1,Embedded Systems Engineer,8-12 LPA,Mid-Size Tech / Startup
12,0,1,1,0,6,1,1.6,0.434,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
2,1,0,1,0,8,0,2.9,0.235,1,DevOps / Cloud Engineer,5-8 LPA,Service-Based Company
5,0,0,1,0,5,1,1.4,0.522,0,Backend Developer,5-8 LPA,Service-Based Company
16,1,0,1,1,11,0,3.3,0.312,1,Machine Learning Engineer,12-20 LPA,Service-Based Company
9,1,0,1,0,10,1,0.9,0.143,1,Full Stack Developer,8-12 LPA,Service-Based Company
8,1,1,1,0,5,0,3.0,0.786,1,Backend Developer,12-20 LPA,Mid-Size Tech / Startup
16,0,1,1,0,3,1,0.8,0.696,1,Backend Developer,8-12 LPA,Product-Based Company
1,1,0,1,1,2,0,0.6,0.107,0,Backend Developer,5-8 LPA,Mid-Size Tech / Startup
18,1,1,1,1,4,0,1.3,0.366,1,Backend Developer,8-12 LPA,Product-Based Company
4,1,1,1,1,10,1,1.6,0.289,1,Full Stack Developer,8-12 LPA,Mid-Size Tech / Startup
7,1,1,1,1,10,0,2.4,0.41,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
12,1,1,1,1,4,0,0.1,0.112,1,Backend Developer,8-12 LPA,Product-Based Company
7,1,1,1,1,6,1,0.7,0.603,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
16,1,0,1,1,3,0,0.4,0.1,1,Full Stack Developer,8-12 LPA,Service-Based Company
9,1,0,1,1,2,0,1.5,0.761,1,Full Stack Developer,8-12 LPA,Service-Based Company
14,1,1,1,1,4,1,3.6,0.409,1,Full Stack Developer,12-20 LPA,Product-Based Company
4,1,1,1,0,7,0,0.5,0.842,1,Data Analyst,8-12 LPA,Mid-Size Tech / Startup
15,1,1,1,0,11,1,0.3,0.808,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
13,0,1,1,0,0,1,0.2,0.164,1,Backend Developer,8-12 LPA,Product-Based Company
10,1,0,1,1,3,0,1.8,0.101,1,Frontend Developer,8-12 LPA,Service-Based Company
14,1,1,1,1,11,0,1.5,0.712,1,Machine Learning Engineer,8-12 LPA,Product-Based Company
12,1,1,1,1,5,1,2.2,0.428,1,Full Stack Developer,12-20 LPA,Product-Based Company
13,1,1,1,0,10,1,2.0,0.655,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
14,1,1,1,1,5,1,2.6,0.561,1,Full Stack Developer,12-20 LPA,Product-Based Company
2,1,1,1,0,5,1,3.3,0.263,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
7,1,1,1,1,8,1,2.1,0.689,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
6,1,1,1,1,5,1,3.2,0.661,1,DevOps / Cloud Engineer,12-20 LPA,Mid-Size Tech / Startup
13,1,1,1,0,6,1,4.0,0.331,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
7,1,1,1,1,7,0,0.3,0.413,1,DevOps / Cloud Engineer,8-12 LPA,Mid-Size Tech / Startup
8,1,0,1,1,3,0,0.1,0.223,0,Frontend Developer,5-8 LPA,Service-Based Company
3,1,1,1,0,6,0,2.4,0.451,1,Backend Developer,8-12 LPA,Mid-Size Tech / Startup
12,1,1,1,1,9,1,2.7,0.132,1,Machine Learning Engineer,12-20 LPA,Product-Based Company
9,1,1,1,1,1,1,2.3,0.459,1,Frontend Developer,12-20 LPA,Product-Based Company
